Task ID,Occupation (O*NET-SOC Title),Task,User ID,Date,Self-reported Expertise,Automation Desire Rating,Time,Core Skill Rating,Job Security Rating,Enjoyment Rating,Reasons for Automation Desire - Free Time,Reasons for Automation Desire - Repetitive,Reasons for Automation Desire - Human Error,Reasons for Automation Desire - Stress,Reasons for Automation Desire - Difficulty,Reasons for Automation Desire - Scale,Physical Action Requirement,Interpersonal Communication Requirement,Involved Uncertainty,Domain Expertise Requirement,Human Agency Scale Rating,Reasons for Human Agency - Physical,Reasons for Human Agency - Control,Reasons for Human Agency - Domain Knowledge,Reasons for Human Agency - Empathy,Reasons for Human Agency - Quality Oversight,Reasons for Human Agency - Dynamic,Reasons for Human Agency - Ethical,Other Reason for Automation Desire,Other Reason for Human Agency,Gender,Race,Income,Age,Education,Experience,AI Tedious Work Attitude,AI Job Importance Attitude,AI Daily Interest Attitude,AI Suffering Attitude,Zip Code,Political Affiliation,LLM Familiarity,LLM Use in Work,LLM Usage by Type - Information Access,LLM Usage by Type - Edit,LLM Usage by Type - Idea Generation,LLM Usage by Type - Communication,LLM Usage by Type - Analysis,LLM Usage by Type - Decision,LLM Usage by Type - Coding,LLM Usage by Type - System Design,LLM Usage by Type - Data Processing,Recruitment Source
16152,Information Technology Project Managers,"Submit project deliverables, ensuring adherence to quality standards.",9829fdbf-4224-446f-8433-ad68a40d9baf,2025-03-19,Average,4,3,3,1,4,True,False,True,False,False,True,4,3,3,3,3,True,True,False,False,False,False,True,,,Male,White,209K-529K,40,Master’s Degree,More than 10 years,Somewhat agree,Strongly agree,Somewhat agree,Strongly agree,,Republican,I use them regularly.,"Yes, I use them every day in my work.",Daily,Daily,Daily,Daily,Daily,Weekly,Daily,Daily,Daily,Prolific
16152,Information Technology Project Managers,"Submit project deliverables, ensuring adherence to quality standards.",bfdd5f24-3bcd-416b-bccb-28b807111957,2025-03-18,Average,3,1,5,4,5,False,False,True,False,True,True,3,3,3,4,3,False,False,True,False,False,False,True,,,Female,White,86K-165K,35,Bachelor’s Degree,6-10 years,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,31805,Democrat,I use them regularly.,"Yes, I use them every day in my work.",Never,Never,Never,Never,Never,Never,Never,Never,Never,Prolific
16152,Information Technology Project Managers,"Submit project deliverables, ensuring adherence to quality standards.",f4340410-e0b8-4330-9692-cf172bfe8eae,2025-03-14,Average,3,3,3,4,3,False,False,False,False,False,True,1,4,4,5,4,False,False,False,True,True,True,False,,,Male,White,86K-165K,35,Master’s Degree,6-10 years,Somewhat agree,Neither agree nor disagree,Strongly agree,Somewhat agree,64034,Independent,I use them regularly.,"Yes, I use them every day in my work.",Daily,Daily,Weekly,Weekly,Daily,Weekly,Daily,Monthly,Weekly,Prolific
16157,Information Technology Project Managers,Monitor or track project milestones and deliverables.,032bd8a8-0ec1-4bc4-8b99-e27ee620e926,2025-03-12,Expert,3,2,4,2,2,True,True,False,False,False,False,2,3,3,3,3,False,False,False,True,True,True,False,,,Female,White,165K-209K,42,Bachelor’s Degree,More than 10 years,Somewhat agree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,,Democrat,I have some experience using them.,"Yes, I use them every week in my work.",Weekly,Weekly,Monthly,Monthly,Never,Never,Never,Never,Monthly,Prolific
16157,Information Technology Project Managers,Monitor or track project milestones and deliverables.,1287fa62-3ac3-44e0-aca6-4f646ad1fca3,2025-03-29,Expert,1,3,4,1,5,False,False,False,False,False,False,4,5,3,5,1,False,False,False,False,False,False,False,,,Male,Black,209K-529K,18,Bachelor’s Degree,6-10 years,Somewhat disagree,Strongly agree,Strongly disagree,Strongly disagree,,Independent,I have heard of them but don't know much about their functionalities.,"No, I have not used them for any work-related activities.",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Prolific
16157,Information Technology Project Managers,Monitor or track project milestones and deliverables.,1e95ad73-c199-48c4-b2d4-3819f3e5e4db,2025-03-19,Expert,5,2,3,1,2,True,True,True,False,False,True,4,4,4,4,3,False,True,True,True,False,True,False,,,Male,White,209K-529K,64,Master’s Degree,More than 10 years,Strongly agree,Somewhat agree,Strongly agree,Somewhat disagree,,No political affliation,I use them regularly.,"Yes, I use them every day in my work.",Daily,Weekly,Weekly,Daily,Daily,Daily,Never,Never,Weekly,Prolific
16157,Information Technology Project Managers,Monitor or track project milestones and deliverables.,231576cd-4cc2-4dee-91cb-6bb0105d06db,2025-01-21,Average,4,2,4,1,2,True,True,False,False,False,False,1,3,2,3,3,False,False,False,True,True,True,True,,,Male,White,60-86K,25,Bachelor’s Degree,3-5 years,Strongly agree,Somewhat disagree,Strongly agree,Somewhat disagree,02155,Independent,I have some experience using them.,"Yes, I have used them occasionally for specific tasks.",Never,Weekly,Never,Weekly,Never,Never,Monthly,Never,Weekly,Prolific
16157,Information Technology Project Managers,Monitor or track project milestones and deliverables.,582a11a6-cd77-4809-94ab-d4690cbcba4d,2025-03-22,Expert,4,2,4,2,4,True,False,True,False,False,False,1,4,3,3,4,False,False,False,False,True,True,False,,,Female,White,60-86K,57,Master’s Degree,More than 10 years,Strongly agree,Neither agree nor disagree,Strongly agree,Strongly disagree,,Democrat,I use them regularly.,"Yes, I use them every day in my work.",Daily,Daily,Daily,Daily,Weekly,Weekly,Weekly,Monthly,Daily,Prolific
16157,Information Technology Project Managers,Monitor or track project milestones and deliverables.,69bd9b91-6895-4651-be42-da136f8c5064,2025-03-22,Expert,2,1,2,2,2,False,False,False,False,False,False,2,2,2,2,3,False,False,False,True,False,False,False,,,Male,Other,86K-165K,30,Master’s Degree,6-10 years,Strongly agree,Strongly agree,Strongly agree,Strongly agree,94305,Prefer not to answer,I use them regularly.,"Yes, I use them every day in my work.",Daily,Daily,Never,Daily,Daily,Never,Monthly,Daily,Daily,WoM
16157,Information Technology Project Managers,Monitor or track project milestones and deliverables.,6ef95e7e-93ae-4a2d-9ca7-0b126b4a3516,2025-03-24,Average,5,1,3,2,3,True,False,True,False,False,True,1,4,3,3,3,False,True,True,False,True,True,False,,,Male,White,209K-529K,57,Bachelor’s Degree,6-10 years,Somewhat agree,Somewhat disagree,Somewhat agree,Neither agree nor disagree,80602,Independent,I use them regularly.,"Yes, I use them every week in my work.",Weekly,Weekly,Weekly,Monthly,Monthly,Never,Never,Never,Monthly,Prolific
16157,Information Technology Project Managers,Monitor or track project milestones and deliverables.,779c682a-290e-4ce7-8ea9-bfa1755b3d00,2025-03-09,Novice,3,1,4,3,1,False,True,True,False,False,False,2,4,4,1,1,False,False,False,False,False,False,False,,,Male,White,86K-165K,42,Bachelor’s Degree,More than 10 years,Somewhat agree,Somewhat agree,Somewhat agree,Strongly agree,48168,No political affliation,I use them regularly.,"Yes, I have used them occasionally for specific tasks.",Daily,Daily,Monthly,Monthly,Weekly,Never,Weekly,Monthly,Monthly,Prolific
16157,Information Technology Project Managers,Monitor or track project milestones and deliverables.,9f1cb4ed-9b72-4880-a369-cd6f44f322b5,2025-03-24,Novice,3,1,1,2,2,True,False,True,False,False,True,1,4,3,3,4,False,True,False,True,True,False,False,,,Male,White,30-60K,54,"Some College, No Degree",More than 10 years,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,,Democrat,I have some experience using them.,"Yes, I have used them occasionally for specific tasks.",Weekly,Weekly,Monthly,Daily,Weekly,Monthly,Never,Never,Monthly,WoM
16157,Information Technology Project Managers,Monitor or track project milestones and deliverables.,f4340410-e0b8-4330-9692-cf172bfe8eae,2025-03-14,Expert,3,4,3,3,3,False,False,False,False,False,True,1,4,4,5,4,False,False,True,True,True,True,True,,,Male,White,86K-165K,35,Master’s Degree,6-10 years,Somewhat agree,Neither agree nor disagree,Strongly agree,Somewhat agree,64034,Independent,I use them regularly.,"Yes, I use them every day in my work.",Daily,Daily,Weekly,Weekly,Daily,Weekly,Daily,Monthly,Weekly,Prolific
16159,Information Technology Project Managers,"Initiate, review, or approve modifications to project plans.",032bd8a8-0ec1-4bc4-8b99-e27ee620e926,2025-03-12,Expert,2,1,3,2,3,False,False,False,False,False,False,4,4,3,4,5,False,True,True,True,True,True,False,,,Female,White,165K-209K,42,Bachelor’s Degree,More than 10 years,Somewhat agree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,,Democrat,I have some experience using them.,"Yes, I use them every week in my work.",Weekly,Weekly,Monthly,Monthly,Never,Never,Never,Never,Monthly,Prolific
16159,Information Technology Project Managers,"Initiate, review, or approve modifications to project plans.",1287fa62-3ac3-44e0-aca6-4f646ad1fca3,2025-03-29,Expert,1,5,5,1,5,False,False,False,False,False,False,5,1,3,5,1,False,False,False,False,False,False,False,,,Male,Black,209K-529K,18,Bachelor’s Degree,6-10 years,Somewhat disagree,Strongly agree,Strongly disagree,Strongly disagree,,Independent,I have heard of them but don't know much about their functionalities.,"No, I have not used them for any work-related activities.",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Prolific
16159,Information Technology Project Managers,"Initiate, review, or approve modifications to project plans.",1e95ad73-c199-48c4-b2d4-3819f3e5e4db,2025-03-19,Expert,5,1,3,1,1,True,True,True,False,False,False,1,3,2,3,2,False,False,False,False,False,False,False,,,Male,White,209K-529K,64,Master’s Degree,More than 10 years,Strongly agree,Somewhat agree,Strongly agree,Somewhat disagree,,No political affliation,I use them regularly.,"Yes, I use them every day in my work.",Daily,Weekly,Weekly,Daily,Daily,Daily,Never,Never,Weekly,Prolific
16159,Information Technology Project Managers,"Initiate, review, or approve modifications to project plans.",231576cd-4cc2-4dee-91cb-6bb0105d06db,2025-01-21,Average,2,1,3,1,3,False,False,False,False,False,False,1,4,3,4,2,False,False,False,False,False,False,False,,,Male,White,60-86K,25,Bachelor’s Degree,3-5 years,Strongly agree,Somewhat disagree,Strongly agree,Somewhat disagree,02155,Independent,I have some experience using them.,"Yes, I have used them occasionally for specific tasks.",Never,Weekly,Never,Weekly,Never,Never,Monthly,Never,Weekly,Prolific
16159,Information Technology Project Managers,"Initiate, review, or approve modifications to project plans.",582a11a6-cd77-4809-94ab-d4690cbcba4d,2025-03-22,Expert,3,4,4,2,4,True,False,False,False,False,True,1,2,2,4,3,False,True,True,False,True,True,False,,,Female,White,60-86K,57,Master’s Degree,More than 10 years,Strongly agree,Neither agree nor disagree,Strongly agree,Strongly disagree,,Democrat,I use them regularly.,"Yes, I use them every day in my work.",Daily,Daily,Daily,Daily,Weekly,Weekly,Weekly,Monthly,Daily,Prolific
16159,Information Technology Project Managers,"Initiate, review, or approve modifications to project plans.",69bd9b91-6895-4651-be42-da136f8c5064,2025-03-22,Expert,4,2,4,1,3,False,True,True,False,False,False,2,4,3,4,3,False,True,True,True,False,False,False,,,Male,Other,86K-165K,30,Master’s Degree,6-10 years,Strongly agree,Strongly agree,Strongly agree,Strongly agree,94305,Prefer not to answer,I use them regularly.,"Yes, I use them every day in my work.",Daily,Daily,Never,Daily,Daily,Never,Monthly,Daily,Daily,WoM
16159,Information Technology Project Managers,"Initiate, review, or approve modifications to project plans.",9829fdbf-4224-446f-8433-ad68a40d9baf,2025-03-19,Expert,3,4,4,1,4,True,True,True,False,False,False,4,4,3,3,3,True,False,False,False,True,True,False,,,Male,White,209K-529K,40,Master’s Degree,More than 10 years,Somewhat agree,Strongly agree,Somewhat agree,Strongly agree,,Republican,I use them regularly.,"Yes, I use them every day in my work.",Daily,Daily,Daily,Daily,Daily,Weekly,Daily,Daily,Daily,Prolific
16159,Information Technology Project Managers,"Initiate, review, or approve modifications to project plans.",9f1cb4ed-9b72-4880-a369-cd6f44f322b5,2025-03-24,Average,2,1,2,2,3,False,False,False,False,False,False,1,3,3,3,4,False,True,True,False,True,False,False,,,Male,White,30-60K,54,"Some College, No Degree",More than 10 years,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,,Democrat,I have some experience using them.,"Yes, I have used them occasionally for specific tasks.",Weekly,Weekly,Monthly,Daily,Weekly,Monthly,Never,Never,Monthly,WoM
16159,Information Technology Project Managers,"Initiate, review, or approve modifications to project plans.",bfdd5f24-3bcd-416b-bccb-28b807111957,2025-03-18,Average,3,1,4,3,2,False,True,False,True,False,False,1,2,2,2,2,False,False,False,False,False,False,False,,,Female,White,86K-165K,35,Bachelor’s Degree,6-10 years,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,31805,Democrat,I use them regularly.,"Yes, I use them every day in my work.",Never,Never,Never,Never,Never,Never,Never,Never,Never,Prolific
16159,Information Technology Project Managers,"Initiate, review, or approve modifications to project plans.",f4340410-e0b8-4330-9692-cf172bfe8eae,2025-03-14,Average,3,2,3,3,3,True,True,False,False,False,False,1,4,3,5,4,False,True,False,True,False,False,False,,,Male,White,86K-165K,35,Master’s Degree,6-10 years,Somewhat agree,Neither agree nor disagree,Strongly agree,Somewhat agree,64034,Independent,I use them regularly.,"Yes, I use them every day in my work.",Daily,Daily,Weekly,Weekly,Daily,Weekly,Daily,Monthly,Weekly,Prolific
16167,Information Technology Project Managers,"Assign duties, responsibilities, and spans of authority to project personnel.",032bd8a8-0ec1-4bc4-8b99-e27ee620e926,2025-03-12,Average,3,1,1,2,2,True,False,False,False,False,False,2,3,2,3,3,False,False,False,True,True,False,False,,,Female,White,165K-209K,42,Bachelor’s Degree,More than 10 years,Somewhat agree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,,Democrat,I have some experience using them.,"Yes, I use them every week in my work.",Weekly,Weekly,Monthly,Monthly,Never,Never,Never,Never,Monthly,Prolific
16167,Information Technology Project Managers,"Assign duties, responsibilities, and spans of authority to project personnel.",1e95ad73-c199-48c4-b2d4-3819f3e5e4db,2025-03-19,Expert,2,3,4,2,2,False,False,False,False,False,False,1,3,2,2,2,False,False,False,False,False,False,False,,,Male,White,209K-529K,64,Master’s Degree,More than 10 years,Strongly agree,Somewhat agree,Strongly agree,Somewhat disagree,,No political affliation,I use them regularly.,"Yes, I use them every day in my work.",Daily,Weekly,Weekly,Daily,Daily,Daily,Never,Never,Weekly,Prolific
16167,Information Technology Project Managers,"Assign duties, responsibilities, and spans of authority to project personnel.",4f4b2c03-168a-43c0-8feb-8e65c1b69772,2025-03-20,Expert,3,3,3,3,3,False,False,False,False,False,True,3,3,4,3,2,False,False,False,False,False,False,False,,,Female,Black,30-60K,32,Master’s Degree,3-5 years,Somewhat agree,Strongly agree,Strongly agree,Somewhat agree,,Democrat,I use them regularly.,"Yes, I use them every day in my work.",Weekly,Daily,Weekly,Daily,Weekly,Weekly,Weekly,Daily,Daily,Prolific
16167,Information Technology Project Managers,"Assign duties, responsibilities, and spans of authority to project personnel.",582a11a6-cd77-4809-94ab-d4690cbcba4d,2025-03-22,Expert,3,3,3,1,4,True,False,False,False,False,False,3,2,3,3,3,False,False,False,True,True,True,False,,,Female,White,60-86K,57,Master’s Degree,More than 10 years,Strongly agree,Neither agree nor disagree,Strongly agree,Strongly disagree,,Democrat,I use them regularly.,"Yes, I use them every day in my work.",Daily,Daily,Daily,Daily,Weekly,Weekly,Weekly,Monthly,Daily,Prolific
16167,Information Technology Project Managers,"Assign duties, responsibilities, and spans of authority to project personnel.",6ef95e7e-93ae-4a2d-9ca7-0b126b4a3516,2025-03-24,Expert,1,1,5,4,3,False,False,False,False,False,False,1,4,4,4,5,False,False,False,False,True,False,True,,,Male,White,209K-529K,57,Bachelor’s Degree,6-10 years,Somewhat agree,Somewhat disagree,Somewhat agree,Neither agree nor disagree,80602,Independent,I use them regularly.,"Yes, I use them every week in my work.",Weekly,Weekly,Weekly,Monthly,Monthly,Never,Never,Never,Monthly,Prolific
16167,Information Technology Project Managers,"Assign duties, responsibilities, and spans of authority to project personnel.",8a9fb059-9f7e-4609-b589-e775355a1f53,2025-03-19,Novice,5,5,5,5,5,True,False,False,False,False,False,5,5,5,5,4,True,False,False,False,False,False,False,,,Female,White,30-60K,18,"Doctorate (e.g., PhD)",3-5 years,Somewhat agree,Somewhat disagree,Strongly agree,Strongly disagree,43228,Independent,I use them regularly.,"Yes, I use them every week in my work.",Daily,Daily,Daily,Daily,Daily,Daily,Daily,Weekly,Daily,Prolific
16167,Information Technology Project Managers,"Assign duties, responsibilities, and spans of authority to project personnel.",9829fdbf-4224-446f-8433-ad68a40d9baf,2025-03-19,Average,3,4,3,1,4,True,True,True,True,False,False,4,4,3,3,4,True,True,True,True,True,False,False,,,Male,White,209K-529K,40,Master’s Degree,More than 10 years,Somewhat agree,Strongly agree,Somewhat agree,Strongly agree,,Republican,I use them regularly.,"Yes, I use them every day in my work.",Daily,Daily,Daily,Daily,Daily,Weekly,Daily,Daily,Daily,Prolific
16167,Information Technology Project Managers,"Assign duties, responsibilities, and spans of authority to project personnel.",c46df0fa-0f38-4c42-9dd7-1dbdc5c4b952,2025-03-24,Expert,3,4,1,2,2,False,True,True,False,False,False,3,3,3,4,4,False,False,False,False,False,False,False,,,Male,White,529K+,40,"Doctorate (e.g., PhD)",More than 10 years,Strongly agree,Strongly agree,Strongly agree,Neither agree nor disagree,78410,Democrat,I use them regularly.,"Yes, I use them every day in my work.",Daily,Daily,Daily,Daily,Daily,Daily,Daily,Daily,Daily,Prolific
